23,0.750025,-0.0671973
23.1,0.743306,-0.067944
23.2,0.736511,-0.0686839
23.3,0.729643,-0.069417
23.4,0.722701,-0.0701432
23.5,0.715687,-0.0708624
23.6,0.7086,-0.0715745
23.7,0.701443,-0.0722795
23.8,0.694215,-0.0729773
23.9,0.686917,-0.0736679
24,0.679551,-0.0743511
24.1,0.672115,-0.075027
24.2,0.664613,-0.0756953
24.3,0.657043,-0.0763562
24.4,0.649408,-0.0770094
24.5,0.641707,-0.077655
24.6,0.633941,-0.0782928
24.7,0.626112,-0.0789228
24.8,0.61822,-0.079545
24.9,0.610265,-0.0801592
25,0.602249,-0.0807655
25.1,0.594173,-0.0813637
25.2,0.586036,-0.0819538
25.3,0.577841,-0.0825357
25.4,0.569587,-0.0831094
25.5,0.561276,-0.0836749
25.6,0.552909,-0.084232
25.7,0.544486,-0.0847807
25.8,0.536008,-0.0853209
25.9,0.527476,-0.0858526
26,0.51889,-0.0863758
26.1,0.510253,-0.0868904
26.2,0.501564,-0.0873963
26.3,0.492824,-0.0878935
26.4,0.484035,-0.0883819
26.5,0.475196,-0.0888615
26.6,0.46631,-0.0893323
26.7,0.457377,-0.0897941
26.8,0.448398,-0.090247
26.9,0.439373,-0.0906909
27,0.430304,-0.0911258
27.1,0.421191,-0.0915515
27.2,0.412036,-0.0919681
27.3,0.402839,-0.0923756
27.4,0.393602,-0.0927738
27.5,0.384324,-0.0931627
27.6,0.375008,-0.0935424
27.7,0.365654,-0.0939127
27.8,0.356263,-0.0942737
27.9,0.346835,-0.0946252
28,0.337373,-0.0949673
28.1,0.327876,-0.0953
28.2,0.318346,-0.0956231
28.3,0.308784,-0.0959366
28.4,0.29919,-0.0962406
28.5,0.289566,-0.096535
28.6,0.279912,-0.0968198
28.7,0.27023,-0.0970948
28.8,0.260521,-0.0973602
28.9,0.250785,-0.0976159
29,0.241023,-0.0978618
29.1,0.231237,-0.0980979
29.2,0.221427,-0.0983242
29.3,0.211595,-0.0985407
29.4,0.201741,-0.0987474
29.5,0.191866,-0.0989442
29.6,0.181972,-0.0991311
29.7,0.172059,-0.0993081
29.8,0.162128,-0.0994752
29.9,0.15218,-0.0996324
30,0.142217,-0.0997796
30.1,0.132239,-0.0999168
30.2,0.122247,-0.100044
30.3,0.112243,-0.100161
30.4,0.102227,-0.100269
30.5,0.0922001,-0.100366
30.6,0.0821635,-0.100453
30.7,0.0721182,-0.10053
30.8,0.0620652,-0.100597
30.9,0.0520055,-0.100654
31,0.0419401,-0.100701
31.1,0.0318699,-0.100738
31.2,0.0217961,-0.100765
31.3,0.0117196,-0.100782
31.4,0.00164147,-0.100788
31.5,-0.00843736,-0.100785
31.6,-0.0185159,-0.100771
31.7,-0.028593,-0.100748
31.8,-0.0386678,-0.100714
31.9,-0.0487392,-0.100671
32,-0.0588063,-0.100617
32.1,-0.068868,-0.100553
32.2,-0.0789233,-0.100479
32.3,-0.0889712,-0.100395
32.4,-0.0990107,-0.100301
32.5,-0.109041,-0.100197
32.6,-0.119061,-0.100083
32.7,-0.129069,-0.099959
32.8,-0.139065,-0.0998249
32.9,-0.149047,-0.0996809
33,-0.159015,-0.0995268
33.1,-0.168968,-0.0993629
33.2,-0.178904,-0.0991889
33.3,-0.188823,-0.0990051
33.4,-0.198724,-0.0988113
33.5,-0.208605,-0.0986076
33.6,-0.218466,-0.0983941
33.7,-0.228305,-0.0981707
33.8,-0.238122,-0.0979375
33.9,-0.247916,-0.0976945
34,-0.257685,-0.0974417
34.1,-0.267429,-0.0971791
34.2,-0.277147,-0.0969068
34.3,-0.286838,-0.0966248
34.4,-0.2965,-0.0963332
34.5,-0.306134,-0.0960318
34.6,-0.315737,-0.0957209
34.7,-0.325309,-0.0954004
34.8,-0.334849,-0.0950703
34.9,-0.344356,-0.0947307
35,-0.353829,-0.0943816
35.1,-0.363267,-0.0940231
35.2,-0.37267,-0.0936551
35.3,-0.382035,-0.0932777
35.4,-0.391363,-0.092891
35.5,-0.400652,-0.092495
35.6,-0.409902,-0.0920898
35.7,-0.419111,-0.0916752
35.8,-0.428278,-0.0912516
35.9,-0.437403,-0.0908187
36,-0.446485,-0.0903768
36.1,-0.455523,-0.0899258
36.2,-0.464515,-0.0894657
36.3,-0.473462,-0.0889968
36.4,-0.482362,-0.0885188
36.5,-0.491213,-0.0880321
36.6,-0.500017,-0.0875364
36.7,-0.50877,-0.087032
36.8,-0.517474,-0.0865189
36.9,-0.526125,-0.0859971
37,-0.534725,-0.0854667
37.1,-0.543272,-0.0849277
37.2,-0.551765,-0.0843802
37.3,-0.560203,-0.0838242
37.4,-0.568585,-0.0832598
37.5,-0.576911,-0.0826871
37.6,-0.58518,-0.082106
37.7,-0.59339,-0.0815167
37.8,-0.601542,-0.0809193
37.9,-0.609634,-0.0803137
38,-0.617665,-0.0797
38.1,-0.625635,-0.0790784
38.2,-0.633543,-0.0784488
38.3,-0.641388,-0.0778113
38.4,-0.649169,-0.077166
38.5,-0.656886,-0.076513
38.6,-0.664537,-0.0758523
38.7,-0.672122,-0.075184
38.8,-0.679641,-0.0745081
38.9,-0.687091,-0.0738247
39,-0.694474,-0.0731339
39.1,-0.701787,-0.0724358
39.2,-0.709031,-0.0717304
39.3,-0.716204,-0.0710178
39.4,-0.723306,-0.070298
39.5,-0.730336,-0.0695712
39.6,-0.737293,-0.0688374
39.7,-0.744176,-0.0680967
39.8,-0.750986,-0.0673491
39.9,-0.757721,-0.0665947
40,-0.76438,-0.0658337
40.1,-0.770964,-0.065066
40.2,-0.77747,-0.0642918
40.3,-0.7839,-0.0635111
40.4,-0.790251,-0.062724
40.5,-0.796523,-0.0619306
40.6,-0.802716,-0.061131
40.7,-0.808829,-0.0603252
40.8,-0.814862,-0.0595134
40.9,-0.820813,-0.0586956
41,-0.826683,-0.0578718
41.1,-0.83247,-0.0570422
41.2,-0.838174,-0.0562069
41.3,-0.843795,-0.0553659
41.4,-0.849331,-0.0545194
41.5,-0.854783,-0.0536673
41.6,-0.86015,-0.0528098
41.7,-0.865431,-0.0519471
41.8,-0.870626,-0.051079
41.9,-0.875734,-0.0502058
42,-0.880754,-0.0493276
42.1,-0.885687,-0.0484444
42.2,-0.890531,-0.0475563
42.3,-0.895287,-0.0466634
42.4,-0.899953,-0.0457657
42.5,-0.90453,-0.0448635
42.6,-0.909016,-0.0439567
42.7,-0.913412,-0.0430455
42.8,-0.917717,-0.04213
42.9,-0.92193,-0.0412101
43,-0.926051,-0.0402861
43.1,-0.930079,-0.0393581
43.2,-0.934015,-0.038426
43.3,-0.937858,-0.0374901
43.4,-0.941607,-0.0365504
43.5,-0.945262,-0.0356069
43.6,-0.948822,-0.0346599
43.7,-0.952288,-0.0337093
43.8,-0.955659,-0.0327554
43.9,-0.958935,-0.0317981
44,-0.962115,-0.0308375
44.1,-0.965198,-0.0298739
44.2,-0.968186,-0.0289072
44.3,-0.971076,-0.0279376
44.4,-0.97387,-0.0269651
44.5,-0.976567,-0.0259899
44.6,-0.979166,-0.025012
44.7,-0.981667,-0.0240316
44.8,-0.98407,-0.0230487
44.9,-0.986375,-0.0220635
45,-0.988581,-0.021076
45.1,-0.990689,-0.0200864
45.2,-0.992697,-0.0190947
45.3,-0.994607,-0.018101
45.4,-0.996417,-0.0171055
45.5,-0.998128,-0.0161082
45.6,-0.999738,-0.0151093
45.7,-1.00125,-0.0141088
45.8,-1.00266,-0.0131069
45.9,-1.00397,-0.0121035
46,-1.00518,-0.011099
46.1,-1.00629,-0.0100932
46.2,-1.0073,-0.00908644
46.3,-1.00821,-0.00807869
46.4,-1.00902,-0.00707007
46.5,-1.00972,-0.0060607
46.6,-1.01033,-0.00505067
46.7,-1.01084,-0.00404009
46.8,-1.01124,-0.00302905
46.9,-1.01154,-0.00201766
47,-1.01174,-0.00100602
47.1,-1.01184,5.77311e-06
47.2,-1.01184,0.00101762
47.3,-1.01174,0.00202941
47.4,-1.01154,0.00304105
47.5,-1.01124,0.00405244
47.6,-1.01083,0.00506347
47.7,-1.01032,0.00607405
47.8,-1.00972,0.00708407
47.9,-1.00901,0.00809343
48,-1.0082,0.00910203
48.1,-1.00729,0.0101098
48.2,-1.00628,0.0111166
48.3,-1.00517,0.0121223
48.4,-1.00395,0.0131268
48.5,-1.00264,0.0141301
48.6,-1.00123,0.0151321
48.7,-0.999714,0.0161325
48.8,-0.998101,0.0171314
48.9,-0.996388,0.0181287
49,-0.994575,0.0191242
49.1,-0.992663,0.0201178
49.2,-0.990651,0.0211094
49.3,-0.98854,0.022099
49.4,-0.98633,0.0230865
49.5,-0.984021,0.0240717
49.6,-0.981614,0.0250545
49.7,-0.979109,0.0260348
49.8,-0.976505,0.0270126
49.9,-0.973804,0.0279878
50,-0.971005,0.0289602
50.1,-0.968109,0.0299298
50.2,-0.965116,0.0308964
50.3,-0.962027,0.0318599
50.4,-0.958841,0.0328204
50.5,-0.955559,0.0337776
50.6,-0.952181,0.0347314
50.7,-0.948708,0.0356819
50.8,-0.945139,0.0366288
50.9,-0.941477,0.0375721
51,-0.937719,0.0385117
51.1,-0.933868,0.0394475
51.2,-0.929923,0.0403794
51.3,-0.925886,0.0413073
51.4,-0.921755,0.0422311
51.5,-0.917532,0.0431508
51.6,-0.913217,0.0440662
51.7,-0.90881,0.0449772
51.8,-0.904312,0.0458837
51.9,-0.899724,0.0467857
52,-0.895045,0.0476831
52.1,-0.890277,0.0485758
52.2,-0.885419,0.0494636
52.3,-0.880473,0.0503466
52.4,-0.875438,0.0512245
52.5,-0.870316,0.0520974
52.6,-0.865106,0.0529651
52.7,-0.85981,0.0538276
52.8,-0.854427,0.0546847
52.9,-0.848958,0.0555364
53,-0.843405,0.0563826
53.1,-0.837767,0.0572232
53.2,-0.832044,0.0580581
53.3,-0.826238,0.0588872
53.4,-0.82035,0.0597105
53.5,-0.814379,0.0605279
53.6,-0.808326,0.0613392
53.7,-0.802192,0.0621445
53.8,-0.795978,0.0629436
53.9,-0.789683,0.0637364
54,-0.78331,0.0645229
54.1,-0.776857,0.065303
54.2,-0.770327,0.0660766
54.3,-0.763719,0.0668436
54.4,-0.757035,0.067604
54.5,-0.750275,0.0683576
54.6,-0.743439,0.0691045
54.7,-0.736528,0.0698445
54.8,-0.729544,0.0705775
54.9,-0.722486,0.0713035
55,-0.715356,0.0720224
55.1,-0.708154,0.0727342
55.2,-0.70088,0.0734387
55.3,-0.693536,0.0741359
55.4,-0.686123,0.0748257
55.5,-0.67864,0.0755081
55.6,-0.671089,0.076183
55.7,-0.663471,0.0768503
55.8,-0.655786,0.0775099
55.9,-0.648035,0.0781618
56,-0.640219,0.0788059
56.1,-0.632338,0.0794422
56.2,-0.624394,0.0800706
56.3,-0.616387,0.080691
56.4,-0.608318,0.0813033
56.5,-0.600187,0.0819076
56.6,-0.591997,0.0825037
56.7,-0.583746,0.0830915
56.8,-0.575437,0.0836711
56.9,-0.56707,0.0842424
57,-0.558646,0.0848052
57.1,-0.550165,0.0853596
57.2,-0.541629,0.0859055
57.3,-0.533039,0.0864429
57.4,-0.524395,0.0869716
57.5,-0.515697,0.0874916
57.6,-0.506948,0.088003
57.7,-0.498148,0.0885055
57.8,-0.489297,0.0889992
57.9,-0.480397,0.0894841
58,-0.471449,0.08996
58.1,-0.462453,0.090427
58.2,-0.45341,0.0908849
58.3,-0.444322,0.0913338
58.4,-0.435188,0.0917735
58.5,-0.426011,0.0922041
58.6,-0.416791,0.0926255
58.7,-0.407528,0.0930377
58.8,-0.398224,0.0934405
58.9,-0.38888,0.0938341
59,-0.379497,0.0942183
59.1,-0.370075,0.0945931
59.2,-0.360616,0.0949584
59.3,-0.35112,0.0953143
59.4,-0.341588,0.0956606
59.5,-0.332022,0.0959974
59.6,-0.322423,0.0963247
59.7,-0.31279,0.0966423
59.8,-0.303126,0.0969502
59.9,-0.293431,0.0972485
60,-0.283706,0.0975371
60.1,-0.273952,0.0978159
60.2,-0.264171,0.098085
60.3,-0.254362,0.0983442
60.4,-0.244528,0.0985937
60.5,-0.234669,0.0988333
60.6,-0.224785,0.099063
60.7,-0.214879,0.0992828
60.8,-0.204951,0.0994928
60.9,-0.195001,0.0996927
61,-0.185032,0.0998827
61.1,-0.175044,0.100063
61.2,-0.165038,0.100233
61.3,-0.155014,0.100393
61.4,-0.144975,0.100543
61.5,-0.134921,0.100683
61.6,-0.124852,0.100813
61.7,-0.114771,0.100932
61.8,-0.104678,0.101042
61.9,-0.0945736,0.101142
62,-0.0844595,0.101231
62.1,-0.0743363,0.101311
62.2,-0.0642052,0.10138
62.3,-0.0540672,0.101439
62.4,-0.0439233,0.101488
62.5,-0.0337745,0.101527
62.6,-0.0236218,0.101556
62.7,-0.0134662,0.101574
62.8,-0.00330881,0.101583
62.9,0.00684945,0.101581
63,0.0170075,0.101569
63.1,0.0271644,0.101547
63.2,0.0373191,0.101515
63.3,0.0474706,0.101472
63.4,0.0576178,0.10142
63.5,0.0677598,0.101357
63.6,0.0778955,0.101284
63.7,0.0880239,0.101201
63.8,0.098144,0.101108
63.9,0.108255,0.101005
64,0.118355,0.100892
64.1,0.128444,0.100768
64.2,0.138521,0.100635
64.3,0.148585,0.100491
64.4,0.158634,0.100338
64.5,0.168668,0.100174
64.6,0.178685,0.1
64.7,0.188685,0.0998166
64.8,0.198667,0.0996229
64.9,0.208629,0.0994192
65,0.218571,0.0992056
65.1,0.228491,0.0989821
65.2,0.23839,0.0987487
65.3,0.248265,0.0985053
65.4,0.258115,0.0982521
65.5,0.26794,0.0979891
65.6,0.277739,0.0977163
65.7,0.287511,0.0974336
65.8,0.297254,0.0971413
65.9,0.306968,0.0968392
66,0.316652,0.0965273
66.1,0.326305,0.0962059
66.2,0.335926,0.0958747
66.3,0.345513,0.095534
66.4,0.355066,0.0951837
66.5,0.364585,0.0948239
66.6,0.374067,0.0944546
66.7,0.383513,0.0940758
66.8,0.39292,0.0936876
66.9,0.402289,0.09329
67,0.411618,0.092883
67.1,0.420906,0.0924668
67.2,0.430153,0.0920412
67.3,0.439357,0.0916065
67.4,0.448518,0.0911625
67.5,0.457634,0.0907095
67.6,0.466705,0.0902473
67.7,0.47573,0.0897761
67.8,0.484707,0.0892959
67.9,0.493637,0.0888067
68,0.502518,0.0883086
68.1,0.511348,0.0878017
68.2,0.520129,0.0872859
68.3,0.528857,0.0867614
68.4,0.537533,0.0862282
68.5,0.546156,0.0856864
68.6,0.554725,0.085136
68.7,0.563238,0.084577
68.8,0.571696,0.0840095
68.9,0.580097,0.0834336
69,0.58844,0.0828493
69.1,0.596725,0.0822568
69.2,0.604951,0.0816559
69.3,0.613117,0.0810469
69.4,0.621221,0.0804297
69.5,0.629264,0.0798045
69.6,0.637245,0.0791712
69.7,0.645162,0.07853
69.8,0.653015,0.0778809
69.9,0.660803,0.077224
70,0.668525,0.0765594
70.1,0.676181,0.075887
70.2,0.68377,0.075207
70.3,0.691291,0.0745195
70.4,0.698743,0.0738245
70.5,0.706125,0.0731221
70.6,0.713437,0.0724123
70.7,0.720678,0.0716952
70.8,0.727848,0.070971
70.9,0.734945,0.0702396
71,0.741969,0.0695011
71.1,0.748919,0.0687557
71.2,0.755795,0.0680033
71.3,0.762595,0.0672441
71.4,0.769319,0.0664781
71.5,0.775967,0.0657055
71.6,0.782538,0.0649262
71.7,0.78903,0.0641405
71.8,0.795445,0.0633482
71.9,0.801779,0.0625496
72,0.808034,0.0617447
72.1,0.814209,0.0609336
72.2,0.820302,0.0601163
72.3,0.826314,0.059293
72.4,0.832243,0.0584637
72.5,0.838089,0.0576286
72.6,0.843852,0.0567876
72.7,0.849531,0.0559409
72.8,0.855125,0.0550886
72.9,0.860634,0.0542307
73,0.866057,0.0533674
73.1,0.871394,0.0524986
73.2,0.876644,0.0516246
73.3,0.881806,0.0507454
73.4,0.886881,0.0498611
73.5,0.891867,0.0489717
73.6,0.896764,0.0480774
73.7,0.901572,0.0471782
73.8,0.90629,0.0462743
73.9,0.910917,0.0453657
74,0.915453,0.0444525
74.1,0.919899,0.0435348
74.2,0.924252,0.0426127
74.3,0.928513,0.0416863
74.4,0.932682,0.0407557
74.5,0.936758,0.039821
74.6,0.94074,0.0388823
74.7,0.944628,0.0379396
74.8,0.948422,0.0369931
74.9,0.952121,0.0360428
75,0.955726,0.0350889
75.1,0.959234,0.0341314
75.2,0.962648,0.0331704
75.3,0.965965,0.0322061
75.4,0.969185,0.0312386
75.5,0.972309,0.0302678
75.6,0.975336,0.029294
75.7,0.978265,0.0283172
75.8,0.981097,0.0273375
75.9,0.983831,0.0263551
76,0.986466,0.0253699
76.1,0.989003,0.0243822
76.2,0.991441,0.0233919
76.3,0.993781,0.0223993
76.4,0.996021,0.0214044
76.5,0.998161,0.0204073
76.6,1.0002,0.0194082
76.7,1.00214,0.018407
76.8,1.00398,0.0174039
76.9,1.00572,0.0163991
77,1.00736,0.0153925
77.1,1.0089,0.0143844
77.2,1.01034,0.0133748
77.3,1.01168,0.0123638
77.4,1.01292,0.0113515
77.5,1.01405,0.010338
77.6,1.01508,0.00932342
77.7,1.01602,0.00830787
77.8,1.01685,0.00729144
77.9,1.01758,0.00627422
78,1.0182,0.00525633
78.1,1.01873,0.00423787
78.2,1.01915,0.00321893
78.3,1.01948,0.00219961
78.4,1.0197,0.00118003
78.5,1.01981,0.000160273
78.6,1.01983,-0.000859548
78.7,1.01974,-0.00187933
78.8,1.01956,-0.00289898
78.9,1.01927,-0.00391839
79,1.01887,-0.00493746
79.1,1.01838,-0.00595609
79.2,1.01778,-0.00697417
79.3,1.01709,-0.00799161
79.4,1.01629,-0.00900829
79.5,1.01539,-0.0100241
79.6,1.01438,-0.011039
79.7,1.01328,-0.0120528
79.8,1.01208,-0.0130655
79.9,1.01077,-0.0140769
80,1.00936,-0.015087
80.1,1.00785,-0.0160956
80.2,1.00624,-0.0171027
80.3,1.00453,-0.0181081
80.4,1.00272,-0.0191117
80.5,1.00081,-0.0201134
80.6,0.998799,-0.0211133
80.7,0.996688,-0.022111
80.8,0.994477,-0.0231066
80.9,0.992166,-0.0240999
81,0.989756,-0.0250909
81.1,0.987247,-0.0260794
81.2,0.984639,-0.0270653
81.3,0.981932,-0.0280486
81.4,0.979128,-0.0290291
81.5,0.976225,-0.0300068
81.6,0.973224,-0.0309815
81.7,0.970126,-0.0319532
81.8,0.96693,-0.0329217
81.9,0.963638,-0.033887
82,0.96025,-0.034849
82.1,0.956765,-0.0358075
82.2,0.953184,-0.0367624
82.3,0.949508,-0.0377138
82.4,0.945736,-0.0386614
82.5,0.94187,-0.0396052
82.6,0.93791,-0.0405451
82.7,0.933855,-0.041481
82.8,0.929707,-0.0424128
82.9,0.925466,-0.0433403
83,0.921132,-0.0442636
83.1,0.916705,-0.0451826
83.2,0.912187,-0.046097
83.3,0.907577,-0.0470069
83.4,0.902877,-0.0479121
83.5,0.898086,-0.0488126
83.6,0.893204,-0.0497082
83.7,0.888233,-0.050599
83.8,0.883174,-0.0514847
83.9,0.878025,-0.0523653
84,0.872789,-0.0532407
84.1,0.867464,-0.0541108
84.2,0.862053,-0.0549756
84.3,0.856556,-0.0558349
84.4,0.850972,-0.0566886
84.5,0.845304,-0.0575368
84.6,0.83955,-0.0583792
84.7,0.833712,-0.0592158
84.8,0.82779,-0.0600466
84.9,0.821786,-0.0608714
85,0.815699,-0.0616901
85.1,0.80953,-0.0625027
85.2,0.803279,-0.0633091
85.3,0.796948,-0.0641092
85.4,0.790537,-0.064903
85.5,0.784047,-0.0656903
85.6,0.777478,-0.066471
85.7,0.770831,-0.0672452
85.8,0.764106,-0.0680127
85.9,0.757305,-0.0687734
86,0.750428,-0.0695272
86.1,0.743475,-0.0702742
86.2,0.736448,-0.0710141
86.3,0.729346,-0.071747
86.4,0.722172,-0.0724728
86.5,0.714924,-0.0731913
86.6,0.707605,-0.0739026
86.7,0.700215,-0.0746065
86.8,0.692754,-0.075303
86.9,0.685224,-0.075992
87,0.677625,-0.0766734
87.1,0.669957,-0.0773472
87.2,0.662223,-0.0780133
87.3,0.654421,-0.0786716
87.4,0.646554,-0.0793221
87.5,0.638622,-0.0799647
87.6,0.630626,-0.0805993
87.7,0.622566,-0.0812259
87.8,0.614443,-0.0818444
87.9,0.606259,-0.0824548
88,0.598013,-0.0830569
88.1,0.589707,-0.0836508
88.2,0.581342,-0.0842363
88.3,0.572919,-0.0848134
88.4,0.564437,-0.0853821
88.5,0.555899,-0.0859423
88.6,0.547305,-0.0864939
88.7,0.538656,-0.0870369
88.8,0.529952,-0.0875712
88.9,0.521195,-0.0880967
89,0.512385,-0.0886135
89.1,0.503524,-0.0891215
89.2,0.494612,-0.0896205
89.3,0.48565,-0.0901107
89.4,0.476638,-0.0905918
89.5,0.467579,-0.0910639
89.6,0.458473,-0.091527
89.7,0.44932,-0.0919808
89.8,0.440122,-0.0924256
89.9,0.43088,-0.0928611
90,0.421593,-0.0932873
90.1,0.412265,-0.0937042
90.2,0.402894,-0.0941118
